"first_of_month","pay_tag","system","sub_system","hero_id","hero_name","revenue","pearl_revenue","paymentdetail_last_pearl","total_revenue"
2025-04-01,小R,武将,武将,1085,柔·阿市UR,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1170,谋·竹中半兵卫SSR+,177.65743793375952,0.0,,177.65743793375952
2025-03-01,中R,武将,武将,1292,S30明智光秀UR,194.21918891955988,0.0,,194.21918891955988
2025-03-01,中R,武将,武将,328063,武将,0.0,0.0,,0.0
2025-03-01,超R,武将,武将,1032,石田三成SSR,90.27098124826736,0.0,,90.27098124826736
2025-04-01,非R,武将,武将,1259,S18山中幸盛SSR+,0.0,0.0,,0.0
2025-03-01,微R,神器,符文,,,436.4222034103459,21.264593312724458,,457.68679672307036
2025-03-01,小R,神器,符文,,,736.87503827208,66.13939455707121,,803.0144328291512
2025-04-01,中R,浮世绘,浮世绘刻印,,,161.5162,136.33680201805265,,297.8530020180526
2025-04-01,中R,武将,武将碎片,1315,S36SSR+-诸角虎定,535.9062857142858,348.97234830857144,,884.8786340228572
2025-03-01,小R,武将,春日祭,,春日祭,0.0,0.0,551.9927633280001,0.0
2025-04-01,微R,战旗,战旗升级,,,50.42129032258064,0.0,,50.42129032258064
2025-04-01,微R,武将,武将,308386,武将,306.9977935154682,0.0,,306.9977935154682
2025-04-01,大R,武将,武将,1305,S33前田美津SSR+,4.296240694677694,0.0,,4.296240694677694
2025-03-01,非R,武将,武将,328055,武将,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1286,S27上杉宪政SSR+,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,328108,武将,0.0,0.0,,0.0
2025-04-01,小R,武将,武将,1186,S7片仓小十郎SSR,0.0,0.0,,0.0
2025-03-01,微R,武将,游园会,,游园会,10.15989,0.0,0.0,10.15989
2025-03-01,非R,装备,装备,,,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1080,姬若子R,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1069,长尾景虎SR,21.341232656954645,0.0,,21.341232656954645
2025-03-01,超R,研习,研习,,,14959.002325205052,1240.7016897574567,,16199.70401496251
2025-03-01,小R,武将,武将,1072,梵天丸SR,28.129185089109,0.0,,28.129185089109
2025-03-01,大R,武将,武将,348052,武将,1744.2889558317513,0.0,,1744.2889558317513
2025-04-01,超R,武将,武将,1128,刚·北条氏康UR,326.82749157285485,0.0,,326.82749157285485
2025-03-01,大R,武将,武将,1041,森兰丸SR,189.6434457138852,0.0,,189.6434457138852
2025-03-01,超R,武将,武将,1026,猿飞佐助R,1547.584550504796,0.0,,1547.584550504796
2025-04-01,大R,武将,武将,1024,长宗我部元亲SR,149.55243120366723,0.0,,149.55243120366723
2025-03-01,中R,武将,武将,1132,援·阿市SSR+,191.73041275984517,0.0,,191.73041275984517
2025-04-01,大R,武将,武将,328095,武将,696.8408774170526,0.0,,696.8408774170526
2025-04-01,大R,武将,武将,1138,勇·柴田胜家SSR,402.3321786520608,0.0,,402.3321786520608
2025-03-01,非R,武将,武将,1046,今川义元SSR,0.0,0.0,,0.0
2025-03-01,中R,武将,武将,348074,武将,15.422468700555655,0.0,,15.422468700555655
2025-04-01,超R,武将,武将,328060,武将,2117.399138132663,0.0,,2117.399138132663
2025-04-01,非R,武将,武将,1051,光·本多忠胜UR,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,1211,刚·最上义光UR,1.7925290874846187,0.0,,1.7925290874846187
2025-03-01,中R,武将,武将,338018,武将,40.05509515977236,0.0,,40.05509515977236
2025-03-01,非R,武将,武将,1271,S22见性院SSR+,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,1291,联动-查理曼UR,0.0,0.0,,0.0
2025-03-01,中R,武将,武将,1259,S18山中幸盛SSR+,7.728551240621088,0.0,,7.728551240621088
2025-03-01,小R,武将,武将,1142,柔·玉子UR,0.08694238232523807,0.0,,0.08694238232523807
2025-04-01,大R,武将,武将,1202,S11太原雪斋UR,259.58430298625154,0.0,,259.58430298625154
2025-04-01,超R,武将,武将,348051,武将,9.826138440999447,0.0,,9.826138440999447
2025-04-01,大R,武将,武将,1198,柔·甲斐姬UR,239.08084447297128,0.0,,239.08084447297128
2025-04-01,大R,武将,武将,1021,伊达政宗SSR,7.8488756937331114,0.0,,7.8488756937331114
2025-04-01,微R,武将,武将,1108,S3织田信长UR,0.0,0.0,,0.0
2025-03-01,大R,武将,游园会,,游园会,1684.9786800000002,4850.2776041956795,11317.31440978992,6535.25628419568
2025-04-01,非R,金币,通用资源,,,0.0,0.0,11.046113364585624,0.0
2025-03-01,微R,浮世绘,浮世绘刻印,,,168.61815794905576,8.217657695,,176.83581564405574
2025-03-01,小R,浮世绘,浮世绘刻印,,,281.35079999999994,25.757118669,,307.10791866899996
2025-04-01,微R,神武,神武突破,,,0.0,75.36773429350181,,75.36773429350181
2025-04-01,中R,神武,神武突破,,,487.29745745229496,300.13153904887054,,787.4289965011656
2025-04-01,小R,武将,游园会,,游园会,965.2259164782586,11.26559895533878,26.28639756245715,976.4915154335973
2025-04-01,小R,武将,武将碎片,1143,勇·本多忠胜SSR+,89.31771428571429,0.0,,89.31771428571429
2025-03-01,非R,武将,武将,1266,S21上杉景胜UR,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1116,S4加藤段藏SSR+,0.8713430906152411,0.0,,0.8713430906152411
2025-03-01,大R,武将,武将,1280,S25二好长逸SSR+,3.761357221021566,0.0,,3.761357221021566
2025-03-01,大R,武将,武将,1166,柔·阿松UR,37.395039224019314,0.0,,37.395039224019314
2025-04-01,非R,武将,武将,1220,S16立花道雪UR,0.0,0.0,,0.0
2025-03-01,中R,武将,武将,1214,S14三条之方UR,1.3053737702402237,0.0,,1.3053737702402237
2025-03-01,微R,改造,改造,,,541.7338570354996,9.658555845448918,,551.3924128809485
2025-04-01,微R,改造,改造,,,1728.2698693406817,264.6248447413635,,1992.894714082045
2025-04-01,微R,武将,武将,1008,织田信长SSR+,56.92266982135673,0.0,,56.92266982135673
2025-03-01,非R,武将,武将,328060,武将,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1147,谋·茶茶SSR,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1122,援·丰臣秀吉SSR+,58.113682547237175,0.0,,58.113682547237175
2025-03-01,非R,武将,武将,1125,勇·佐佐木小次郎SSR,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,1038,本多忠胜SSR+,43.38878952505134,0.0,,43.38878952505134
2025-03-01,中R,武将,武将,1123,勇·宫本武藏SSR,157.86455515485514,0.0,,157.86455515485514
2025-03-01,中R,武将,武将,1017,真田昌幸SR,218.4101644891444,0.0,,218.4101644891444
2025-04-01,微R,武将,武将,1146,谋·今川义元SSR,25.36467874828686,0.0,,25.36467874828686
2025-04-01,小R,武将,武将,1068,木下秀吉SR,35.95293303637979,0.0,,35.95293303637979
2025-04-01,大R,武将,武将,1070,明智光秀SR,140.90083067240192,0.0,,140.90083067240192
2025-04-01,中R,武将,武将,1035,佐佐木小次郎SR,215.2062747304718,0.0,,215.2062747304718
2025-04-01,微R,武将,武将,1302,联动-宫本武藏UR,0.0,0.0,,0.0
2025-03-01,微R,武将,武将,1313,UR-佐竹义重,20.157871837963594,0.0,,20.157871837963594
2025-03-01,微R,武将,武将,1167,刚·岛津义久UR,0.0,0.0,,0.0
2025-04-01,大R,武将,武将,1078,柴田胜家SR,120.61834305731489,0.0,,120.61834305731489
2025-03-01,超R,武将,武将,1126,谋·浓姬SSR,434.40867263422444,0.0,,434.40867263422444
2025-04-01,小R,武将,武将,1034,岛左近SR,32.85381131269741,0.0,,32.85381131269741
2025-04-01,非R,武将,武将,1052,光·真田幸村UR,4.474836418926119,0.0,,4.474836418926119
2025-04-01,小R,武将,武将,1028,真田信幸SR,34.33037443527622,0.0,,34.33037443527622
2025-03-01,中R,武将,武将,1018,上杉谦信SSR+,444.0361518296864,0.0,,444.0361518296864
2025-04-01,中R,武将,武将,1315,S36SSR+-诸角虎定,313.0156135447691,0.0,,313.0156135447691
2025-03-01,大R,武将,武将,1023,明智光秀SSR,2.175901315327021,0.0,,2.175901315327021
2025-04-01,小R,武将,武将,1008,织田信长SSR+,58.89130962458562,0.0,,58.89130962458562
2025-04-01,非R,武将,武将,1059,光·上杉谦信UR,3.928680354305541,0.0,,3.928680354305541
2025-04-01,小R,武将,武将,1093,光·井伊直虎UR,288.4229116499548,0.0,,288.4229116499548
2025-04-01,中R,武将,武将,308386,武将,395.52667206096305,0.0,,395.52667206096305
2025-03-01,中R,武将,武将,1012,阿市SSR+,193.80251686907982,0.0,,193.80251686907982
2025-04-01,大R,武将,武将,1303,耀足利义辉UR,91.05676841885526,0.0,,91.05676841885526
2025-04-01,,武将,武将,1068,木下秀吉SR,0.04754879201820707,0.0,,0.04754879201820707
2025-04-01,小R,武将,武将,1052,光·真田幸村UR,3.7412141121032176,0.0,,3.7412141121032176
2025-03-01,大R,武将,武将,1167,刚·岛津义久UR,552.8258948970001,0.0,,552.8258948970001
2025-03-01,小R,武将,武将,338002,武将,0.0,0.0,,0.0
2025-04-01,中R,武将,武将,1064,望月千代女SSR,34.535201466537146,0.0,,34.535201466537146
2025-04-01,,武将,武将,1137,谋·石田三成SSR,0.008458548259327663,0.0,,0.008458548259327663
2025-03-01,小R,武将,武将,1027,毛利元就SSR,4.4939312999025836,0.0,,4.4939312999025836
2025-03-01,大R,武将,武将,1153,刚·真田幸村UR,83.7493977269479,0.0,,83.7493977269479
2025-04-01,大R,武将,武将,1164,柔·立花訚千代UR,834.2419416895585,0.0,,834.2419416895585
2025-04-01,非R,武将,武将,1085,柔·阿市UR,0.0,0.0,,0.0
2025-04-01,超R,武将,武将,328109,武将,478.8958479846697,0.0,,478.8958479846697
2025-04-01,非R,武将,武将,1173,S5阿茶局UR,5.443772388290748,0.0,,5.443772388290748
2025-04-01,微R,武将,武将,328063,武将,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1115,S4猿飞佐助SSR+,0.0,0.0,,0.0
2025-04-01,超R,武将,武将,1162,柔·浓姬UR,156.16811112203504,0.0,,156.16811112203504
2025-03-01,微R,武将,武将,1210,S13结城晴朝SSR+,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,1060,光·武田信玄UR,0.0,0.0,,0.0
2025-04-01,,武将,武将,1008,织田信长SSR+,0.2011959405641423,0.0,,0.2011959405641423
2025-03-01,超R,武将,神魔之乱,,神魔之乱,1792.8298199999997,464.71201811616,1084.32804227104,2257.54183811616
2025-04-01,中R,武将,武将碎片,348089,武将碎片,385.28339651135013,176.51951452865762,,561.8029110400078
2025-04-01,小R,武将,武将突破,,武将突破,97.69125000000001,7.810695519148719,,105.50194551914873
2025-03-01,超R,武将,武将天赋,,武将天赋,13.397657142857142,23.073728156935715,,36.47138529979286
2025-04-01,非R,武将,武将碎片,348086,武将碎片,480.9415384615385,0.0,,480.9415384615385
2025-04-01,微R,武将,神武锻造,,神武锻造,135.98622,6.9264315436800015,16.16167360192,142.91265154368
2025-04-01,微R,武将,武将,317966,武将,0.5567453467599622,0.0,,0.5567453467599622
2025-03-01,非R,武将,武将,1217,S15大谷吉继UR,0.0,0.0,,0.0
2025-04-01,大R,武将,武将,1113,S4服部半藏UR,0.0,0.0,,0.0
2025-03-01,超R,国宝,国宝升星,,,0.0,21.413070756056342,,21.413070756056342
2025-04-01,超R,旗阵,旗阵升级,,,66.98828571428571,0.0,,66.98828571428571
2025-04-01,非R,战旗,战旗,,,791.9279143437349,0.0,,791.9279143437349
2025-03-01,微R,装备,装备,,,1776.6792248120003,0.0,,1776.6792248120003
2025-03-01,大R,活动,活动,,,15621.776453919882,0.0,,15621.776453919882
2025-03-01,微R,活动,活动,,,275.33194753427574,0.0,,275.33194753427574
2025-03-01,小R,武将,武将,1120,援·阿初SSR,124.286111836645,0.0,,124.286111836645
2025-04-01,非R,武将,武将,1145,勇·足利义辉SSR,4.044727053308918,0.0,,4.044727053308918
2025-03-01,非R,武将,武将,1133,勇·真田幸村SSR+,0.0,0.0,,0.0
2025-03-01,小R,武将,武将,1029,茶茶SR,44.099564544378325,0.0,,44.099564544378325
2025-03-01,小R,武将,武将,317921,武将,26.156265658116574,0.0,,26.156265658116574
2025-04-01,中R,武将,武将,1010,宫本武藏SSR,16.966829803756248,0.0,,16.966829803756248
2025-04-01,中R,武将,武将,1136,援·毛利元就SSR,469.0375284639247,0.0,,469.0375284639247
2025-03-01,中R,武将,武将,1024,长宗我部元亲SR,248.70506652994217,0.0,,248.70506652994217
2025-03-01,非R,武将,武将,1014,立花訚千代SSR,0.0,0.0,,0.0
2025-04-01,微R,武将,武将,1138,勇·柴田胜家SSR,122.6714673914373,0.0,,122.6714673914373
2025-03-01,中R,武将,武将,1050,暗·织田信长UR,2103.521140920566,0.0,,2103.521140920566
2025-03-01,非R,武将,武将,1059,光·上杉谦信UR,0.0,0.0,,0.0
2025-04-01,中R,武将,武将,1126,谋·浓姬SSR,165.28786784181577,0.0,,165.28786784181577
2025-04-01,微R,武将,武将,1012,阿市SSR+,13.778734615595896,0.0,,13.778734615595896
2025-04-01,大R,武将,武将,1130,坚·武田信玄SSR,245.61915672242532,0.0,,245.61915672242532
2025-03-01,中R,武将,武将,1044,黑田官兵卫SR,149.77577819437155,0.0,,149.77577819437155
2025-04-01,大R,武将,武将,1071,石田三成SR,71.51174487670168,0.0,,71.51174487670168
2025-03-01,微R,武将,武将,1265,S20朝日姬SSR+,0.0,0.0,,0.0
2025-03-01,小R,武将,武将,1020,浓姬SSR,22.926506690746155,0.0,,22.926506690746155
2025-04-01,中R,武将,武将,1314,S36UR-武田信繁,965.7324309335371,0.0,,965.7324309335371
2025-04-01,小R,武将,武将,1137,谋·石田三成SSR,141.37014409640412,0.0,,141.37014409640412
2025-04-01,大R,武将,武将,1018,上杉谦信SSR+,495.9464182249181,0.0,,495.9464182249181
2025-04-01,超R,武将,武将,1134,谋·德川家康SSR+,60.47829314746491,0.0,,60.47829314746491
2025-03-01,大R,武将,武将,1273,S23岛津家久UR,113.90615036256897,0.0,,113.90615036256897
2025-04-01,,武将,武将,1145,勇·足利义辉SSR,9.198582037980435,0.0,,9.198582037980435
2025-04-01,大R,武将,武将,1012,阿市SSR+,997.6204673517143,0.0,,997.6204673517143
2025-04-01,微R,武将,武将,1087,光·北条氏康UR,0.9661019118486629,0.0,,0.9661019118486629
2025-04-01,超R,武将,武将,1142,柔·玉子UR,43.906538450836905,0.0,,43.906538450836905
2025-03-01,超R,武将,武将,1104,TW鹤姬UR,168.25343444408588,0.0,,168.25343444408588
2025-03-01,超R,武将,武将,1164,柔·立花訚千代UR,295.094401036632,0.0,,295.094401036632
2025-04-01,,武将,武将,1144,援·阿国SSR+,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1157,柔·茶茶UR,127.56727088571296,0.0,,127.56727088571296
2025-04-01,,武将,武将,329054,武将,0.0,0.0,,0.0
2025-03-01,中R,武将,武将,1272,S23岛津义弘UR,376.3451044828453,0.0,,376.3451044828453
2025-03-01,微R,武将,武将,328106,武将,0.08563158250250412,0.0,,0.08563158250250412
2025-03-01,微R,武将,武将,1262,S19波多野秀治SSR+,0.7682478413334402,0.0,,0.7682478413334402
2025-04-01,小R,武将,武将招募,,武将招募,288.50932817559806,28.044290186614205,,316.55361836221226
2025-04-01,大R,武将,武将碎片,348085,武将碎片,1136.7709090909088,1025.9551652909092,,2162.726074381818
2025-03-01,微R,战旗,战旗碎片,,,907.1330357142854,22.640373307428575,,929.773409021714
2025-04-01,中R,神威,神砂,,,846.321213425129,63.9878288676923,,910.3090422928213
2025-04-01,中R,战旗,战旗升级,,,45.972352941176474,77.7533152677637,,123.72566820894016
2025-03-01,大R,武将,武将升级,,武将升级,17.863542857142857,118.49441746971428,,136.35796032685712
2025-03-01,大R,武将,神兵出世,,神兵出世,0.0,0.0,2639.7975561487997,0.0
2025-03-01,小R,神武,神武升星,,,67.95913043478261,0.0,,67.95913043478261
2025-03-01,超R,武将,武将,1129,刚·织田信长UR,0.0,0.0,,0.0
2025-03-01,中R,武将,武将,1198,柔·甲斐姬UR,0.0,0.0,,0.0
2025-03-01,非R,武将,武将,1283,S26畠山高政SSR+,0.0,0.0,,0.0
2025-04-01,中R,武将,武将,1309,S34织田冬姬SSR+,66.37536041333216,0.0,,66.37536041333216
2025-04-01,大R,武将,武将碎片,348052,武将碎片,0.0,2.2684038505,,2.2684038505
2025-04-01,非R,研习,研习,,,284.2890188984845,0.0,,284.2890188984845
2025-03-01,非R,武将,武将,,武将,0.0,0.0,,0.0
2025-04-01,非R,武将,武将,1044,黑田官兵卫SR,8.160090576573939,0.0,,8.160090576573939
2025-03-01,大R,玩法,玩法,,,298.70664596375303,0.0,,298.70664596375303
2025-04-01,中R,武将,武将,1028,真田信幸SR,143.3667223757618,0.0,,143.3667223757618
2025-03-01,微R,武将,武将,348051,武将,3.657099359690931,0.0,,3.657099359690931
2025-03-01,非R,武将,武将,1016,真田幸村SSR+,0.0,0.0,,0.0
2025-04-01,超R,武将,武将,1067,织田信长SR,209.84089983243712,0.0,,209.84089983243712
2025-03-01,大R,武将,武将,1029,茶茶SR,218.84972002037446,0.0,,218.84972002037446
2025-03-01,中R,武将,武将,348052,武将,2268.983436332893,0.0,,2268.983436332893
2025-04-01,大R,武将,武将,1315,S36SSR+-诸角虎定,501.7117107326455,0.0,,501.7117107326455
2025-04-01,中R,武将,武将,1123,勇·宫本武藏SSR,253.98232420319604,0.0,,253.98232420319604
2025-03-01,超R,武将,武将,1119,援·宁宁SSR,897.9092660177553,0.0,,897.9092660177553
2025-04-01,小R,武将,武将,1009,丰臣秀吉SSR+,222.0851291700544,0.0,,222.0851291700544
2025-03-01,超R,武将,武将,1077,直江兼续SR,346.382398461858,0.0,,346.382398461858
2025-04-01,微R,武将,武将,1121,谋·织田信长SSR+,17.692793327030415,0.0,,17.692793327030415
2025-03-01,超R,武将,武将,1017,真田昌幸SR,295.45274989312117,0.0,,295.45274989312117
2025-04-01,小R,武将,武将,1311,S35山本勘助UR,217.8070121983007,0.0,,217.8070121983007
2025-03-01,非R,武将,武将,1085,柔·阿市UR,0.0,0.0,,0.0
2025-03-01,大R,武将,武将,1147,谋·茶茶SSR,207.4350526268118,0.0,,207.4350526268118
2025-03-01,微R,武将,武将,1021,伊达政宗SSR,1.520709193456297,0.0,,1.520709193456297
2025-04-01,中R,武将,武将,1198,柔·甲斐姬UR,33.77625972216734,0.0,,33.77625972216734
2025-03-01,非R,武将,武将,1264,S20虎御前UR,0.0,0.0,,0.0
2025-04-01,超R,武将,武将,1300,S32酒井忠次UR,234.84906724972834,0.0,,234.84906724972834
2025-03-01,小R,武将,武将,1132,援·阿市SSR+,22.45358524106926,0.0,,22.45358524106926
2025-03-01,超R,武将,武将,1296,S31京极龙子UR,1523.770823103464,0.0,,1523.770823103464
2025-03-01,大R,武将,武将,1024,长宗我部元亲SR,189.1734934816352,0.0,,189.1734934816352
2025-03-01,超R,武将,武将,1151,德寿丸SR,727.0407883575688,0.0,,727.0407883575688
2025-04-01,中R,武将,武将,1021,伊达政宗SSR,7.1840205850110515,0.0,,7.1840205850110515
2025-03-01,小R,武将,武将,1053,光·伊达政宗UR,7.907186250631309,0.0,,7.907186250631309
2025-04-01,微R,武将,武将,1213,S14爱姬UR,0.01737004457295433,0.0,,0.01737004457295433
2025-03-01,中R,武将,武将,1287,S28柿崎景家UR,223.7518936620265,0.0,,223.7518936620265
2025-03-01,大R,武将,武将,328106,武将,427.77277607382666,0.0,,427.77277607382666
2025-04-01,大R,武将,武将,1308,S34蒲生氏乡UR,936.0210547059843,0.0,,936.0210547059843
2025-04-01,小R,武将,武将,1019,宁宁SSR,0.7289218238366264,0.0,,0.7289218238366264
2025-04-01,超R,武将,武将,1040,阿国SSR+,94.6719546009472,0.0,,94.6719546009472
2025-04-01,小R,武将,武将,1127,谋·上杉谦信SSR+,12.60037370193889,0.0,,12.60037370193889
2025-04-01,超R,武将,武将,1154,柔·鹤姬UR,44.01371342514251,0.0,,44.01371342514251
2025-04-01,微R,武将,武将,338018,武将,5.1525435298595355,0.0,,5.1525435298595355
2025-03-01,非R,武将,武将,1257,S18吉川元春UR,0.0,0.0,,0.0
2025-03-01,超R,武将,武将,1141,柔·望月千代女UR,37.49460757661563,0.0,,37.49460757661563
2025-04-01,超R,武将,武将,329096,武将,2324.115748329951,0.0,,2324.115748329951
2025-03-01,中R,武将,武将,1196,S9观世信光SSR,0.0,0.0,,0.0
2025-04-01,超R,武将,武将,1158,刚·上杉谦信UR,37.17926716978786,0.0,,37.17926716978786
2025-04-01,小R,武将,武将,1167,刚·岛津义久UR,31.74807236712304,0.0,,31.74807236712304
2025-04-01,,武将,武将,1084,光·立花訚千代UR,0.0,0.0,,0.0
2025-03-01,中R,武将,武将,1114,S4风魔小太郎UR,109.57267862365325,0.0,,109.57267862365325
2025-03-01,非R,神器,符文,,,0.0,0.0,,0.0
2025-04-01,超R,神武,神武升星,,,2423.170432789383,4393.4135087235445,,6816.583941512928
2025-03-01,中R,武将,武将,1110,S3德川家康SSR+,0.0,0.0,,0.0
