act_tag,pay_tag,type,dis_type1,dis_type2,users,target_sum,target_count
20250405-20250407-3,小R,抽奖每日渠道,玩家付费,2025-04-05,147,1448.0,621
20250219-20250221-3,超R,抽奖每日渠道,购买,2025-02-21,4,1372.0,18
20250405-20250407-3,微R,抽奖每日渠道,购买,2025-04-07,2,56.0,3
20250405-20250407-3,小R,抽奖每日渠道,出生获得,2025-04-06,50,2100.0,123
20250311-20250313-3,超R,抽奖每日渠道,出生获得,2025-03-11,11,1380.0,91
20250506-20250508-3,小R,抽奖每日渠道,玩家付费,2025-05-08,149,1372.0,607
20250101-20250103-3,超R,抽奖每日渠道,购买,2025-01-03,4,632.0,18
20241211-20241213-3,非R,抽奖每日渠道,出生获得,2024-12-11,293,18190.0,1065
20250101-20250103-3,非R,抽奖每日渠道,出生获得,2025-01-02,186,6510.0,378
20250125-20250127-3,非R,抽奖每日渠道,玩家付费,2025-01-25,1264,9823.0,4236
20250303-20250305-3,中R,抽奖每日渠道,玩家付费,2025-03-03,140,1428.0,624
20241223-20241225-3,超R,直购礼包礼包聚合1,神武锻造-购买档位4,,1,60.0,1
20250327-20250329-3,大R,直购礼包礼包聚合1,神武锻造-购买档位4,,1,60.0,1
20250319-20250321-3,中R,直购礼包礼包聚合1,神武锻造-购买档位2,,9,1345.224,11
20241128-20241130-3,微R,直购礼包礼包聚合1,神武锻造-购买档位1,,4,267.19780000000003,8
20250101-20250103-3,中R,直购礼包礼包聚合1,神武锻造-购买档位2,,10,4135.492799999999,34
20241128-20241130-3,非R,直购礼包礼包聚合1,神武锻造-购买档位3,,1,1320.0,2
20250211-20250213-3,小R,抽奖渠道,玩家付费,,157,4190.0,1797
20250303-20250305-3,非R,抽奖渠道,玩家付费,,1430,27591.0,11815
20241128-20241130-3,中R,抽奖渠道,出生获得,,109,12070.0,775
20250101-20250103-3,未活跃,抽奖每日渠道,玩家付费,2025-01-01,79,583.0,247
20250101-20250103-3,非R,抽奖每日渠道,购买,2025-01-01,2,72.0,6
20250211-20250213-3,非R,抽奖每日渠道,玩家付费,2025-02-11,1273,9931.0,4206
20250522-20250524-3,大R,抽奖每日渠道,出生获得,2025-05-22,20,1640.0,106
20250219-20250221-3,非R,抽奖每日渠道,玩家付费,2025-02-21,1220,9089.0,3901
20250311-20250313-3,中R,抽奖每日渠道,玩家付费,2025-03-11,143,1475.0,631
20250101-20250103-3,非R,抽奖每日渠道,玩家付费,2025-01-03,1202,9343.0,4094
20241223-20241225-3,超R,抽奖每日渠道,购买,2024-12-24,3,280.0,11
20250101-20250103-3,中R,抽奖每日渠道,出生获得,2025-01-02,44,1620.0,95
20250101-20250103-3,大R,抽奖每日渠道,购买,2025-01-02,6,808.0,27
20250319-20250321-3,非R,抽奖每日渠道,玩家付费,2025-03-19,1186,8706.0,3764
20250319-20250321-3,超R,抽奖每日渠道,购买,2025-03-19,4,1288.0,25
20241128-20241130-3,大R,抽奖每日渠道,出生获得,2024-11-28,30,2850.0,180
20250327-20250329-3,超R,抽奖每日渠道,出生获得,2025-03-29,8,460.0,30
20241128-20241130-3,超R,直购礼包礼包聚合1,神武锻造-购买档位2,,7,6145.224,51
20250311-20250313-3,大R,直购礼包礼包聚合1,神武锻造-购买档位3,,5,6193.232400000001,10
20250405-20250407-3,中R,直购礼包礼包聚合2,中R,,22,4057.8691,75
20241223-20241225-3,中R,直购礼包礼包聚合2,中R,,26,16083.181499999984,171
20250327-20250329-3,微R,直购礼包礼包聚合2,微R,,1,101.59890000000001,3
20250506-20250508-3,未活跃,抽奖渠道,玩家付费,,17,288.0,122
20250412-20250414-3,超R,抽奖渠道,出生获得,,14,1900.0,124
20250412-20250414-3,微R,抽奖渠道,购买,,1,24.0,2
20250522-20250524-3,非R,抽奖渠道,出生获得,,471,29210.0,1748
20250114-20250116-3,非R,抽奖渠道,玩家付费,,1446,27317.0,11755
20241223-20241225-3,微R,抽奖渠道,玩家付费,,268,6809.0,2991
20250101-20250103-3,大R,抽奖渠道,玩家付费,,32,1148.0,487
20250405-20250407-3,非R,抽奖渠道,玩家付费,,1450,26782.0,11304
20241128-20241130-3,中R,抽奖渠道,购买,,41,6108.0,300
20241211-20241213-3,小R,抽奖渠道,出生获得,,115,9900.0,612
20241211-20241213-3,超R,抽奖渠道,出生获得,,12,1480.0,97
20250311-20250313-3,大R,抽奖每日渠道,出生获得,2025-03-12,12,570.0,41
20250114-20250116-3,微R,抽奖每日渠道,玩家付费,2025-01-14,247,2111.0,938
20250506-20250508-3,小R,抽奖每日渠道,出生获得,2025-05-06,60,4220.0,246
20241223-20241225-3,非R,抽奖每日渠道,购买,2024-12-25,2,124.0,7
20241128-20241130-3,中R,抽奖每日渠道,出生获得,2024-11-30,65,3010.0,210
20250114-20250116-3,微R,抽奖每日渠道,购买,2025-01-16,1,24.0,2
20250424-20250426-3,小R,抽奖每日渠道,出生获得,2025-04-24,51,3290.0,192
20250319-20250321-3,微R,抽奖每日渠道,出生获得,2025-03-20,80,3030.0,177
20250303-20250305-3,未活跃,抽奖每日渠道,出生获得,2025-03-03,6,490.0,30
20250327-20250329-3,非R,抽奖每日渠道,玩家付费,2025-03-29,1242,9351.0,4102
20250327-20250329-3,大R,抽奖每日渠道,出生获得,2025-03-29,15,930.0,61
