date,pay_tag,is_pay,is_9,is_10,is_80002,dau
2024-11-05,中R,45,88.0,78.0,97.0,145
2025-05-06,微R,17,68.0,58.0,20.0,276
2025-04-12,大R,23,21.0,17.0,25.0,34
2024-09-01,非R,14,47.0,44.0,35.0,1590
2024-11-26,小R,26,83.0,88.0,71.0,157
2024-08-23,中R,50,97.0,94.0,107.0,145
2024-12-30,超R,11,8.0,10.0,12.0,17
2024-03-23,非R,12,76.0,92.0,,1594
2024-12-19,超R,11,10.0,10.0,13.0,17
2024-01-10,未活跃,30,76.0,111.0,,798
2024-09-04,中R,60,92.0,93.0,100.0,145
2025-04-25,非R,0,6.0,3.0,2.0,1545
2024-08-16,未活跃,7,19.0,20.0,22.0,311
2024-10-06,大R,26,31.0,26.0,32.0,34
2024-01-16,超R,9,11.0,12.0,,16
2024-08-31,未活跃,9,20.0,19.0,18.0,332
2025-04-13,中R,29,83.0,64.0,76.0,147
2025-04-29,非R,0,4.0,3.0,2.0,1553
2024-08-04,未活跃,2,19.0,18.0,24.0,315
2024-04-10,小R,25,85.0,111.0,,142
2024-04-04,超R,9,11.0,12.0,,15
2024-11-03,小R,42,84.0,85.0,73.0,156
2023-11-08,中R,48,,,,143
2024-10-31,超R,11,9.0,10.0,12.0,17
2024-12-02,未活跃,1,7.0,9.0,8.0,152
2024-02-14,非R,16,85.0,112.0,,1556
2025-01-22,超R,12,10.0,10.0,10.0,17
2024-09-23,小R,44,78.0,93.0,76.0,154
2025-05-13,未活跃,0,,1.0,1.0,33
2023-12-05,小R,38,26.0,30.0,,148
2024-07-05,未活跃,9,21.0,25.0,19.0,347
2024-11-07,非R,9,38.0,26.0,22.0,1601
2024-07-01,中R,69,87.0,93.0,106.0,141
2023-11-01,非R,34,,,,1623
2024-05-23,非R,27,57.0,73.0,65.0,1557
2024-05-17,大R,23,31.0,29.0,31.0,33
2024-05-29,微R,33,79.0,96.0,78.0,269
2024-07-09,小R,33,79.0,100.0,86.0,149
2024-10-27,非R,13,47.0,37.0,28.0,1627
2025-03-07,微R,15,56.0,44.0,34.0,270
2025-02-13,超R,9,10.0,10.0,13.0,17
2024-02-07,微R,25,73.0,131.0,,266
2025-03-21,未活跃,0,2.0,3.0,2.0,27
2025-01-31,未活跃,0,3.0,3.0,4.0,86
2023-12-26,大R,22,24.0,25.0,,33
2024-08-02,小R,31,78.0,93.0,89.0,147
2024-12-13,中R,45,86.0,75.0,86.0,145
2025-01-06,非R,15,25.0,24.0,17.0,1604
2023-11-21,非R,25,,,,1608
2024-07-08,小R,37,78.0,101.0,86.0,150
2024-10-07,微R,16,84.0,75.0,62.0,274
2025-03-31,微R,17,61.0,46.0,26.0,275
2025-05-06,中R,59,101.0,99.0,86.0,147
2024-05-22,小R,22,73.0,105.0,100.0,148
2024-12-16,小R,28,75.0,87.0,71.0,158
2024-05-01,超R,10,9.0,10.0,10.0,14
2024-03-23,未活跃,18,57.0,69.0,,657
2024-02-16,未活跃,22,64.0,90.0,,684
2024-07-17,大R,20,26.0,26.0,31.0,32
2024-08-12,非R,23,53.0,52.0,38.0,1578
2025-05-11,大R,15,26.0,29.0,29.0,34
2024-01-10,小R,34,84.0,118.0,,144
2024-06-24,微R,26,77.0,84.0,91.0,266
2024-11-29,中R,40,82.0,77.0,83.0,143
2023-12-10,非R,30,40.0,52.0,,1608
2024-09-04,大R,23,29.0,27.0,32.0,34
2024-12-05,超R,10,10.0,10.0,12.0,17
2025-01-13,微R,16,74.0,61.0,39.0,274
2024-02-08,非R,22,81.0,117.0,,1601
2024-06-25,超R,12,8.0,9.0,12.0,16
2025-01-17,未活跃,1,5.0,5.0,4.0,105
2025-03-09,未活跃,1,3.0,2.0,2.0,34
2024-01-09,微R,23,76.0,139.0,,267
2025-01-02,微R,25,75.0,60.0,40.0,280
2023-12-31,超R,10,11.0,12.0,,16
2024-02-25,大R,21,30.0,31.0,,33
2024-05-14,中R,70,92.0,100.0,105.0,140
2024-06-09,大R,27,31.0,29.0,30.0,33
2024-11-08,中R,56,88.0,77.0,96.0,145
2023-11-02,非R,32,,,,1653
2024-08-01,大R,25,29.0,27.0,29.0,33
2025-02-08,超R,12,9.0,10.0,13.0,17
2025-03-22,超R,12,10.0,10.0,11.0,17
2025-04-06,大R,18,22.0,18.0,25.0,34
2024-11-14,非R,17,39.0,29.0,25.0,1586
2024-05-25,大R,25,32.0,28.0,30.0,33
2023-12-28,非R,29,81.0,120.0,,1597
2024-10-28,超R,11,9.0,10.0,12.0,17
2024-01-14,超R,10,11.0,12.0,,16
2024-01-13,微R,27,82.0,141.0,,270
2024-10-30,超R,13,9.0,10.0,12.0,17
2025-02-10,超R,9,10.0,10.0,13.0,17
2024-12-12,微R,14,72.0,64.0,37.0,272
2024-08-30,未活跃,3,20.0,19.0,17.0,272
2025-03-21,非R,5,20.0,11.0,9.0,1599
